,0,1,2,3,4,5,6,7,8,9,10
42,0.526,0.9956,0.996,0.9965,0.9657,0.8211,0.9978,0.9336,0.029,0.9974,0.9327
43,0.4973,0.9956,0.996,0.9983,0.9657,0.7912,0.9978,0.9066,0.0324,0.9974,0.8945
44,0.4465,0.9956,0.996,0.9965,0.9744,0.7612,0.9978,0.8744,0.0358,0.9974,0.8927
45,0.4228,0.9956,0.996,0.9983,0.9674,0.7313,0.9978,0.8474,0.0341,0.9974,0.8563
46,0.3958,0.9572,0.9785,0.9965,0.9404,0.7066,0.9978,0.822,0.0307,0.9974,0.8181
47,0.367,0.917,0.9398,0.9965,0.9674,0.6449,0.9961,0.7932,0.0358,0.9974,0.8198
48,0.3546,0.9188,0.9416,0.9965,0.9657,0.6167,0.9978,0.7662,0.0375,0.9974,0.7799
49,0.3214,0.8786,0.9029,0.993,0.9779,0.5938,0.9978,0.7121,0.0341,0.9201,0.7816
50,0.2774,0.8402,0.8625,0.9461,0.9404,0.5568,0.9978,0.6901,0.0358,0.8846,0.7451
51,0.2452,0.8402,0.8661,0.9461,0.9709,0.5392,0.9978,0.6613,0.0307,0.8977,0.7052
52,0.2182,0.8017,0.8274,0.9096,0.9709,0.4969,0.9909,0.6376,0.0341,0.8474,0.7052
53,0.2063,0.7651,0.7835,0.873,0.9726,0.4529,0.9573,0.6055,0.0341,0.822,0.667
54,0.1708,0.7266,0.7852,0.8348,0.964,0.4211,0.9425,0.5835,0.0358,0.7859,0.6322
55,0.1302,0.7249,0.7519,0.7983,0.9674,0.3912,0.9045,0.5615,0.0341,0.7893,0.634
56,0.1116,0.6882,0.7519,0.7983,0.964,0.3559,0.8716,0.5091,0.0307,0.7374,0.601
57,0.0795,0.6515,0.7097,0.7635,0.9404,0.2825,0.8699,0.4753,0.0392,0.7036,0.5575
58,0.049,0.6131,0.6711,0.727,0.9674,0.2784,0.8335,0.4499,0.0358,0.6776,0.5593
59,0.0355,0.5834,0.6728,0.6887,0.9674,0.2485,0.799,0.4245,0.0341,0.6309,0.5297
60,0.0457,0.5782,0.6377,0.6557,0.9657,0.2132,0.7644,0.4042,0.0341,0.6326,0.4881
61,0.0406,0.5432,0.6043,0.6574,0.9387,0.1621,0.7298,0.3704,0.0341,0.597,0.4846
62,0.0389,0.5066,0.6008,0.6226,0.9674,0.1357,0.7281,0.3163,0.0341,0.5727,0.4498
63,0.0389,0.4716,0.5657,0.5843,0.9657,0.1075,0.6935,0.2892,0.0358,0.5348,0.4151
64,0.0423,0.4332,0.5323,0.5565,0.9674,0.0793,0.6623,0.2689,0.0341,0.4956,0.3821
65,0.0389,0.4349,0.4954,0.5148,0.9622,0.037,0.6243,0.2436,0.0392,0.4922,0.3769
66,0.044,0.4052,0.4954,0.4922,0.9421,0.0458,0.5914,0.2148,0.0375,0.4584,0.3491
67,0.044,0.3703,0.4585,0.4574,0.964,0.0564,0.5932,0.1928,0.0324,0.4299,0.3248
68,0.0437,0.3371,0.4339,0.4522,0.9674,0.0546,0.562,0.1319,0.0341,0.399,0.3126
69,0.0372,0.3022,0.4269,0.4278,0.964,0.0476,0.5326,0.1066,0.0341,0.3586,0.2866
70,0.0389,0.2969,0.3935,0.3948,0.9404,0.0388,0.4963,0.0795,0.0341,0.3353,0.2466
71,0.0406,0.2707,0.3636,0.3739,0.964,0.0423,0.4635,0.0507,0.0358,0.2892,0.2362
72,0.0406,0.2358,0.3566,0.3235,0.9387,0.0388,0.4323,0.0262,0.0358,0.2631,0.1945
73,0.0423,0.1939,0.3197,0.28,0.9813,0.0458,0.4272,0.0279,0.0358,0.2655,0.1841
74,0.0389,0.1537,0.2934,0.2571,0.9674,0.0511,0.3978,0.0271,0.0341,0.2283,0.1528
75,0.0406,0.1223,0.2986,0.2226,0.964,0.0458,0.3666,0.0279,0.0307,0.2013,0.1511
76,0.0389,0.0891,0.2617,0.1948,0.9674,0.0441,0.3355,0.0279,0.0341,0.1607,0.1233
77,0.0437,0.0961,0.2319,0.1624,0.9674,0.0476,0.3009,0.0271,0.0324,0.1393,0.0695
78,0.0423,0.0629,0.1862,0.1374,0.9657,0.0546,0.2802,0.0288,0.0341,0.1082,0.033
79,0.0423,0.0227,0.1897,0.1026,0.9404,0.0441,0.2698,0.0297,0.0358,0.0761,0.0365
80,0.0372,0.007,0.1511,0.0713,0.964,0.0441,0.2473,0.0262,0.0324,0.0338,0.0122
81,0.044,0.0035,0.1159,0.0191,0.9657,0.0529,0.2127,0.0314,0.0324,0.0192,0
82,0.0389,0,0.0896,0.007,0.9622,0.0423,0.1799,0.0279,0.0324,0.007,0.0069
83,0.044,0.0122,0.0913,0.0035,0.964,0.0493,0.1435,0.0271,0.0341,0.007,0
84,0.0457,0.007,0.0404,0.0087,0.9622,0.0441,0.1038,0.0314,0.0307,0.0068,0.0035
85,0.044,0.014,0.0176,0.0104,0.9471,0.0388,0.083,0.0297,0.0341,0.0086,0
86,0.0406,0.0087,0,0.007,0.9674,0.0493,0.0536,0.0297,0.0341,0.0169,0.0035
87,0.044,0,0,0,0.964,0.0335,0.0086,0.0279,0.0307,0.0052,0
88,0.0402,0,0,0.007,0.9709,0.0352,0.0086,0.0279,0.0307,0.0138,0
89,0.0419,0,0,0.007,0.964,0.0423,0.0121,0.0288,0.0358,0.0052,0
90,0.0406,0.0035,0,0,0.99,0.0423,0.0086,0.0245,0.0358,0.0087,0.0122
91,0.0423,0,0,0.0035,0.9796,0.0423,0.0104,0.0262,0.0324,0.0155,0
92,0.0372,0,0,0.0104,0.9726,0.0441,0.0104,0.0279,0.0358,0.012,0.0087
93,0.0389,0,0,0.0052,0.964,0.0405,0,0.0279,0.0307,0.0068,0
94,0.0423,0.0087,0.0053,0.0104,0.9657,0.0441,0,0.0271,0.0341,0.0034,0.0139
95,0.0423,0.0157,0.0035,0,0.9657,0.0388,0.0086,0.0262,0.0307,0.0085,0.0156
96,0.0406,0.0087,0,0.0035,0.9657,0.0476,0.0035,0.0279,0.029,0.0069,0
97,0.044,0,0,0.0122,0.964,0.0441,0.0087,0.0297,0.0324,0.0051,0.0035
98,0.0338,0.0052,0,0.0035,0.9779,0.0338,0.0052,0.0262,0.0341,0,0
99,0.0389,0.014,0,0.0174,0.9387,0.0352,0.0156,0.0297,0.0341,0.0069,0.0069
100,0.0457,0.007,0.0035,0.0104,0.9622,0.0529,0.0035,0.0297,0.029,0.012,0
101,0.0389,0.0052,0,0.0087,0.9622,0.0388,0.0121,0.0297,0.0341,0.012,0.0226
102,0.0406,0.0035,0,0.0104,0.9223,0.0423,0.0087,0.0245,0.0341,0.0069,0.0035
103,0.044,0.0035,0,0.0122,0.9223,0.0352,0.0121,0.0304,0.0324,0.0069,0.0104
104,0.0423,0.007,0.0035,0.0052,0.9223,0.0388,0.0086,0.0262,0.0307,0.0135,0.0069
105,0.0406,0.0122,0,0.007,0.9223,0.0423,0.0101,0.0297,0.0307,0.0103,0
106,0.0457,0.0105,0,0.0052,0.9223,0.0423,0.0156,0.0279,0.0307,0.0086,0.0052
107,0.0423,0,0.0035,0.0087,0.8823,0.0405,0.0121,0.0245,0.029,0.0155,0
108,0.0457,0.0035,0,0.0122,0.8858,0.0423,0.0121,0.0279,0.029,0.0069,0.0104
109,0.0406,0,0.0035,0.0104,0.8858,0.0441,0.007,0.0262,0.0273,0.007,0
110,0.0406,0,0,0.0139,0.8823,0.037,0.0052,0.0297,0.0324,0,0.0069
111,0.0423,0,0,0.007,0.8841,0.0493,0.0138,0.0254,0.029,0.012,0.0069
112,0.0389,0.0035,0,0.0052,0.8424,0.0405,0.0104,0.0297,0.0307,0.0122,0
113,0.0389,0.0122,0,0.007,0.8441,0.0511,0.0104,0.0297,0.0324,0.007,0.0122
114,0.0406,0,0,0.0052,0.8424,0.0388,0,0.0297,0.0341,0.007,0
115,0.0389,0,0,0.0035,0.8406,0.037,0.0156,0.0297,0.0358,0.0087,0
116,0.0389,0,0.007,0.007,0.8459,0.0405,0.0035,0.0297,0.029,0.0052,0.0035
117,0.0423,0.0105,0.0035,0.0052,0.8042,0.0405,0.0035,0.0279,0.029,0.0069,0.0104
118,0.044,0.0035,0,0.0052,0.8094,0.0423,0.0121,0.0279,0.0307,0.0138,0.0069
119,0.0423,0.0087,0,0.0052,0.8059,0.0405,0.0069,0.0262,0.0324,0.0085,0
