,0,1,2,3,4,5,6,7,8,9,10
177,0.9059,0.6092,0.5927,0.0072,0.298,0.6034,0.7151,0.1243,0.0604,0.1335,0
178,0.9913,0.9578,0.9764,0.9769,0.9878,0.9959,0.9752,0.8611,0.4368,0.2525,0.2052
179,0.993,0.9614,0.9745,0.9225,0.9336,0.9775,0.9625,0.8611,0.4066,0.312,0.135
180,0.9983,0.9524,0.9764,0.8518,0.8957,0.9464,0.9698,0.8611,0.3924,0.312,0.1548
181,0.9826,0.9128,0.9709,0.8228,0.8542,0.9427,0.9752,0.8575,0.3107,0.3463,0.1782
182,0.9983,0.9164,0.9691,0.7431,0.8144,0.9133,0.9661,0.8131,0.419,0.3535,0.1926
183,0.9983,0.8751,0.9309,0.7177,0.7783,0.9115,0.9643,0.7617,0.3373,0.3066,0.1926
184,0.9983,0.8661,0.9255,0.6416,0.7783,0.8822,0.9679,0.6995,0.3906,0.3318,0.1728
185,0.9983,0.8338,0.9327,0.6017,0.7404,0.8803,0.9228,0.6161,0.4332,0.3084,0.1764
186,0.9983,0.8356,0.9255,0.5455,0.7025,0.8492,0.9065,0.5575,0.4101,0.3192,0.1962
187,0.9983,0.7978,0.8873,0.5129,0.6646,0.8198,0.9246,0.5007,0.4101,0.321,0.1944
188,0.9983,0.7996,0.8891,0.4422,0.6284,0.8198,0.9192,0.4456,0.3906,0.3048,0.1854
189,0.9983,0.7565,0.8927,0.3788,0.5923,0.7886,0.9065,0.3622,0.3906,0.3048,0.18
190,0.9895,0.7583,0.8564,0.3534,0.5544,0.7886,0.9138,0.316,0.4101,0.3697,0.1764
191,0.9983,0.7224,0.8527,0.2972,0.5201,0.7593,0.8795,0.229,0.3444,0.3282,0.171
192,0.9861,0.7278,0.8509,0.8609,0.4858,0.7299,0.8686,0.8469,0.2876,0.3264,0.0792
193,0.9983,0.965,0.8127,0.8174,0.9607,0.9739,0.8758,0.7386,0.2219,0.2417,0.1242
194,0.9861,0.965,0.8164,0.754,0.921,0.9757,0.8758,0.7688,0.174,0.2687,0.099
195,0.9861,0.9596,0.8164,0.7177,0.921,0.9757,0.847,0.7457,0.1598,0.2399,0.0828
196,0.9965,0.92,0.7782,0.6525,0.8795,0.9317,0.8433,0.7563,0.2166,0.22,0.0846
197,0.9983,0.9182,0.7691,0.5854,0.8415,0.928,0.8506,0.7528,0.1758,0.2543,0.0864
198,0.9983,0.8823,0.7764,0.551,0.8036,0.8987,0.847,0.6729,0.1829,0.2218,0.0378
199,0.9983,0.8805,0.7436,0.4875,0.7639,0.8657,0.8163,0.6125,0.1882,0.2326,0.0486
200,0.993,0.8428,0.7418,0.4459,0.7278,0.8436,0.8199,0.5788,0.1474,0.1912,0.1314
201,0.993,0.8032,0.7055,0.3679,0.6898,0.8363,0.8325,0.4918,0.1403,0.2074,0.09
202,0.9983,0.805,0.7073,0.3407,0.6537,0.807,0.7837,0.4403,0.1278,0.1713,0.1116
203,0.993,0.7745,0.9182,0.9588,0.9824,0.7941,0.7856,0.7954,0.1793,0.2904,0.0792
204,0.9948,0.7781,0.92,0.9207,0.9372,0.7556,0.7856,0.806,0.19,0.294,0.117
205,0.9983,0.735,0.9164,0.85,0.9065,0.7244,0.8036,0.8025,0.1793,0.2922,0.1026
206,0.0436,0.7403,0.88,0.7775,0.8542,0.7244,0.7585,0.8202,0.1935,0.2399,0.0828
207,0.0226,0.7026,0.8782,0.7395,0.8144,0.6988,0.7567,0.7776,0.1793,0.2561,0.0918
208,0.0226,0.6613,0.8782,0.6706,0.7747,0.6749,0.7675,0.7226,0.1687,0.2687,0.09
209,0.0314,0.6667,0.8364,0.6035,0.7368,0.6474,0.7476,0.6711,0.2095,0.2813,0.09
210,0.0244,0.6271,0.8382,0.5691,0.6989,0.6456,0.7133,0.6161,0.1971,0.2597,0.108
211,0.0453,0.6289,0.8382,0.502,0.6591,0.6181,0.7133,0.5308,0.1403,0.2579,0.081
212,0.0226,0.5966,0.8,0.4585,0.6609,0.5906,0.726,0.4723,0.2308,0.2435,0.1116
213,0.0226,0.5912,0.7982,0.4314,0.6248,0.5887,0.7278,0.4172,0.1829,0.303,0.0756
214,0.0192,0.5588,0.7982,0.3516,0.5887,0.5557,0.6916,0.332,0.2486,0.2904,0.0936
215,0.0261,0.5535,0.7636,0.3045,0.549,0.5264,0.6772,0.277,0.1882,0.294,0.0792
216,0.0436,0.5211,0.7636,0.2646,0.5147,0.53,0.6971,0.1917,0.2486,0.2543,0.0792
217,0.0401,0.5211,0.7636,0.2066,0.4767,0.4989,0.679,0.1385,0.1864,0.2849,0.0828
218,0.0383,0.4888,0.7273,0.1468,0.4442,0.4713,0.6501,0.1225,0.1846,0.2705,0.0864
219,0.0296,0.46,0.7255,0.0816,0.4316,0.4475,0.6591,0.1225,0.1953,0.303,0.0972
220,0.0296,0.4582,0.7236,0.0507,0.3883,0.4457,0.6429,0.1243,0.1793,0.2435,0.0738
221,0.0226,0.4169,0.6891,0.0072,0.3503,0.4145,0.6555,0.1278,0.142,0.2489,0.1044
222,0.0906,0.4187,0.6855,0.0109,0.3196,0.3778,0.623,0.1225,0.2663,0.3408,0
223,0.0993,0.3899,0.6527,0.0072,0.2889,0.3668,0.623,0.1225,0.2734,0.321,0.0072
224,0.0749,0.3684,0.6473,0.0091,0.2239,0.3375,0.6176,0.1261,0.2858,0.3354,0.0144
225,0.0784,0.3666,0.6491,0.0127,0.1878,0.3375,0.5905,0.1278,0.3071,0.3264,0.0144
226,0.0871,0.3396,0.6164,0.0072,0.1517,0.3099,0.5815,0.1225,0.2858,0.3463,0.0072
